DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:         1
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        24
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
3612   FYFANON ULV-NON RTN                55GAL     GAL        17         44.500
3617   FYFANON ULV                        5GAL      GAL        17         46.900
3636   GLYPHOSATE PRO 4 (PROKOZ)          2X2.5     GAL        17         17.000
3637   GLYPHOSATE PRO 4 (PROKOZ)          30GAL     GAL        17         16.000
3676   JLB OIL PLUS W/BLUE DYE            2X2.5     GAL        17         13.200
3702   CB HAND CLEANER                    12X1      EA         17         10.140
3709   ULV UNIT - GRIZZLY W/SMART FLOW    1EA       EA         17     13,500.000
3715   HI-DEP                             2X2.5     GAL        17         23.400
3741   HI-DEP                             275GAL    GAL        17         22.550
3743   HI-DEP - NON RTN                   30GAL     GAL        17         22.950
3774   I'VOD INVERT OIL                   30GAL     GAL        17         17.950
3796   INSECTRIN X                        4X1       GAL        17         53.800
3843   KQ GOLD DELIVERY CHARGE/2.5GAL     2X2.5     GAL        17           .750
3844   K-IRON DELIVERY CHARGE/5GAL        5GAL      GAL        17           .750
3845   JLB OIL PLUS (BASAL OIL)           2X2.5     GAL        17         12.350
3846   K-IRON DELIVERY CHARGE/55GAL       55GAL     GAL        17           .750
3848   JLB OIL PLUS W/BLUE DYE            12GAL     GAL        17         11.650
3865   INSECT SHIELD (2X24 POUCHES/CS)    2X24      PCH        17          6.250
3866   INSECT SHIELD MAX(2X24POUCH/CS)    2X24      PCH        17          7.300
3881   KS MICRO MAX DELIVERY CHARGE       2X2.5     GAL        17           .750
3899   KQ SHUTTLE DELIVERY CHARGE         265GAL    GAL        17           .750
3906   KUGLER PRODUCT PALLET DLV.CHG.     1EA       EA         17        100.000
3907   KH 2412 DELIVERY CHARGE/2.5GAL     2X2.5     GAL        17           .750
3933   IMITATOR PLUS (DREXEL)             2X2.5     GAL        17         17.000
3935   IMITATOR PLUS (DREXEL)             4X1       GAL        17         19.550
3947   INTEGRATE 80                       2X2.5     GAL        17         63.700
3952   IMITATOR AQUATIC                   2X2.5     GAL        17         22.300
3957   KAPUT-D GOPHER BAIT - WHEAT        30LB      PAL        17         70.000
3958   KAPUT-D PRAIRIE DOG BAIT (RUP)     30LB      PAL        17         70.000
3959   KAPUT-D BURROW BAIT - MILO(RUP)    50LB      LB         17          1.880
3963   KAPUT-D GOPHER BAIT - MILO         30LB      PAL        17         70.000
3970   KAPUT EZ BAIT BOX (6 PER CASE)     1EA       CS         17         61.000
3971   KAPUT GOPHER PROBE                 1EA       EA         17         79.000
3972   KAPUT MOLE GEL BAIT(10X3OZ/BOX)    1EA       BOX        17        150.000
3973   KAPUT RAT MOUSE VOLE BAIT(4/CS)    32X2      OZ         17           .450
3991   LARVAL DIPPER (CLARKE)             1EA       EA         17         16.550
4151   LIQUID FENCE DEER&RABBIT REPEL     2X2.5     GAL        17         76.300
4152   LIQUID FENCE GOOSE REPELLENT       2X2.5     GAL        17         73.350
4153   LIQUID FENCE MOLE REPELLENT        2X2.5     GAL        17         22.700
4155   LIQUID FENCE SNAKE REPELLENT       6X5       LB         17          5.550
5462   MIN-U-GEL 200 (SUSPENSION CLAY)    50LB      LB         17           .243
5482   MOSQUITO MASTER 4+12               55GAL     GAL        17         69.950
5487   MOSQUITO MIST 1.5 ULV              55GAL     GAL        17         53.650
5562   NATULAR 2EC                        2X2.5     GAL        17      1,043.200
5563   NATULAR T30                        1X400     CS         17        595.300
5564   NATULAR G                          40LB      LB         17          5.220
5565   NATULAR G30                        40LB      LB         17         15.150
5566   NATULAR XRT                        1X220     CS         17        943.250
5740   PERMIT                             12X20     OZ         17         20.100
5908   POLY CONTROL 2                     12X1      QT         17         11.250
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        25
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
5943   PRONONE POWER PELLET               4X5.5     PAL        17        291.500
5959   PRONONE POWER PELLET               6X22OZ    PAL        17         90.500
5962   CB PRO-ONE XL                      50LB      LB         17          1.620
6009   PYRONYL OIL CONC. #525 ULV         2X2.5     GAL        17        197.000
6013   PERM-X ULV 4-4                     55GAL     GAL        17         27.300
6048   RANGER PRO                         2X2.5     GAL        17         17.000
6187   RANGER PRO                         30GAL     GAL        17         16.000
6237   ROZOL VOLE BAIT PELLETS (RUP)      50LB      LB         17          1.880
6315   SELECT MAX                         2X2.5     GAL        17         95.400
6377   SPREADER - LCO 1000                1EA       EA         17        389.990
6400   SUNWET                             4X1       GAL        17         15.850
6413   SEVIN XLR PLUS                     2X2.5     GAL        17         49.140
6423   SILENERGY                          4X1       GAL        17         70.200
6463   SPI-MAX (BLUE SPRAY MARKER)        2X2.5     GAL        17         28.950
6552   SPRED-RITE G SPREADER              1EA       EA         17         28.300
6576   SUNWET                             2X2.5     GAL        17         15.600
6611   OIL-DRI PREM AB 6/30 LVM COARSE    50LB      LB         17           .130
6698   PERM-X ULV 4-4                     2X2.5     GAL        17         29.100
6699   PERM-X ULV 30-30                   2X2.5     GAL        17         97.000
6910   SPRAKIL SK-13 (BAG)                40LB      LB         17          2.180
6925   TALPIRID (20 BAIT WORMS/BOX)       1EA       BOX        17         42.900
6951   CROSSBOW (TENKOZ LABEL)            2X2.5     GAL        17         44.900
6952   CROSSBOW (TENKOZ LABEL)            4X1       GAL        17         44.900
7287   ULV FLUSHING SOLUTION              4X1       GAL        17         19.350
7308   ULV UNIT - COUGAR W/SMART FLOW     1EA       EA         17     11,300.000
7309   ULV PDS CONTROL BOX RETRO          1EA       EA         17        512.000
7317   ULV PRO-MIST PRO-FLUSH             2X2.5     GAL        17         36.950
7318   ULV MISTER (MARUYAMA) MD 155 DX    1EA       EA         17        839.000
7325   ULV UNIT - PROMIST DURA W/S.F.     1EA       EA         17     17,200.000
7328   ULV UNIT-GPS RADAR SYSTEM          1EA       EA         17        893.000
7330   ULV UNIT-COLT 4 HANDHELD           1EA       EA         17      2,365.000
7331   ULV UNIT-LONDON FLOW GPS           1EA       EA         17      2,575.000
7332   ULV UNIT-M.A.G (7 H.P)             1EA       EA         17      3,350.000
7334   ULV UNIT-MODEL 18-20 (18 H.P.)     1EA       EA         17     10,300.000
7339   ULV UNIT-MODEL 9-10 (9.5 H.P.)     1EA       EA         17      8,500.000
7674   VECTOMAX WSP (20X400GRAM/CS)       1X800     CS         17      1,350.000
7776   VECTOBAC GR (SPECIAL ORDER)        40LB      LB         17          2.550
7780   VECTOBAC 12AS                      30GAL     GAL        17         38.950
7784   VECTOLEX FG                        40LB      LB         17          6.800
7785   VECTOBAC 12AS                      2X2.5     GAL        17         39.100
7786   VECTOBAC GS (FINE GRADE)           40LB      LB         17          2.290
7787   VECTOBAC G                         40LB      LB         17          2.290
7789   VECTOLEX WSP (20X400GRAM/CS)       1X800     CS         17        917.000
7791   VECTOLEX WDG                       24X1      LB         17         66.650
7814   VECTOMAX FG                        40LB      LB         17          8.150
8934   ZP AG OAT BAIT (RUP)               33LB      LB         17          1.230
8945   YUKON                              6X80      OZ         17          3.250
8961   ZP AG PELLETED BAIT (RUP)          50LB      LB         17          1.330
1708   BAYER LEAF SPOT PAK                1EA       EA         26      3,350.000
1717   BAYER UTILITY PAK                  1EA       EA         26      2,600.000
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        26
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
1718   BAYER FAIRY RING PAK               1EA       EA         26      4,500.000
1444   AQUASWEEP AQUATIC HERBICIDE        2X2.5     GAL        27         45.200
1507   AQUANEAT                           30GAL     GAL        27         23.300
1508   AQUANEAT                           2X2.5     GAL        27         23.300
2107   CAPSTONE V.M. HERBICIDE            2X2.5     GAL        27         38.000
2745   DIABLO V.M. HERBICIDE              2X2.5     GAL        27         63.940
2747   DIABLO V.M. HERBICIDE              265GAL    GAL        27         63.940
2799   DIBRO 2+2 GRANULES (RED)           25LB      LB         27          2.080
3040   E-2 HERBICIDE                      5X1       GAL        27         60.400
3041   E-2 HERBICIDE                      250GAL    GAL        27         52.000
3046   E-2 HERBICIDE                      2X2.5     GAL        27         52.850
3063   9/15 EDICT 2SC HERBICIDE (NICHI    8X1       QT         27         89.750
3183   ELEMENT 3A                         2X2.5     GAL        27         60.700
3184   ELEMENT 4                          2X2.5     GAL        27         68.000
3661   GARLON 4 ULTRA                     2X2.5     GAL        27         81.600
3694   GARLON 3A                          2X2.5     GAL        27         73.200
5663   OPENSIGHT HERBICIDE                6X1.25    LB         27         82.000
5693   PATRON 170                         2X2.5     GAL        27         27.850
5700   PATHFINDER II                      2X2.5     GAL        27         44.250
5701   PATHWAY                            2X2.5     GAL        27         34.250
5804   PROGENY HERBICIDE                  2X2.5     GAL        27         51.450
6014   PROCLIPSE 65WDG                    4X5       LB         27         12.950
